time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,force_x,force_y,force_z,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
17.120,0.000,3.598,0.000,0.000,-0.803,0.000,0.803,3.598,0.000,0.000,0.000,,,,,
17.140,0.000,3.583,0.000,0.000,-0.766,0.000,0.766,3.583,0.000,0.000,0.000,,,,,
17.160,0.000,3.568,0.000,0.000,-0.728,0.000,0.728,3.568,0.000,0.000,0.000,,,,,
17.180,0.000,3.555,0.000,0.000,-0.691,0.000,0.691,3.555,0.000,0.000,0.000,,,,,
17.200,0.000,3.542,0.000,0.000,-0.654,0.000,0.654,3.542,0.000,0.000,0.000,,,,,
17.220,0.000,3.529,0.000,0.000,-0.617,0.000,0.617,3.529,0.000,0.000,0.000,,,,,
17.240,0.000,3.518,0.000,0.000,-0.580,0.000,0.580,3.518,0.000,0.000,0.000,,,,,
17.260,0.000,3.507,0.000,0.000,-0.544,0.000,0.544,3.507,0.000,0.000,0.000,,,,,
17.280,0.000,3.497,0.000,0.000,-0.508,0.000,0.508,3.497,0.000,0.000,0.000,,,,,
17.300,0.000,3.487,0.000,0.000,-0.472,0.000,0.472,3.487,0.000,0.000,0.000,,,,,
17.320,0.000,3.478,0.000,0.000,-0.436,0.000,0.436,3.478,0.000,0.000,0.000,,,,,
17.340,0.000,3.470,0.000,0.000,-0.401,0.000,0.401,3.470,0.000,0.000,0.000,,,,,
17.360,0.000,3.463,0.000,0.000,-0.366,0.000,0.366,3.463,0.000,0.000,0.000,,,,,
17.380,0.000,3.456,0.000,0.000,-0.331,0.000,0.331,3.456,0.000,0.000,0.000,,,,,
17.400,0.000,3.450,0.000,0.000,-0.297,0.000,0.297,3.450,0.000,0.000,0.000,,,,,
17.420,0.000,3.445,0.000,0.000,-0.263,0.000,0.263,3.445,0.000,0.000,0.000,,,,,
17.440,0.000,3.441,0.000,0.000,-0.230,0.000,0.230,3.441,0.000,0.000,0.000,,,,,
17.460,0.000,3.437,0.000,0.000,-0.197,0.000,0.197,3.437,0.000,0.000,0.000,,,,,
17.480,0.000,3.433,0.000,0.000,-0.165,0.000,0.165,3.433,0.000,0.000,0.000,,,,,
17.500,0.000,3.431,0.000,0.000,-0.133,0.000,0.133,3.431,0.000,0.000,0.000,,,,,
