drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_b0e36886,197.600,-2.838,28.598,2.152,-1.645,6.033,5.951,8.632,28.598,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.620,-2.872,28.719,2.275,-1.752,6.031,6.127,8.774,28.719,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.640,-2.909,28.839,2.401,-1.858,6.028,6.302,8.917,28.839,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.660,-2.948,28.960,2.532,-1.962,6.026,6.476,9.061,28.960,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.680,-2.988,29.080,2.665,-2.064,6.024,6.648,9.205,29.080,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.700,-3.031,29.201,2.802,-2.165,6.021,6.818,9.350,29.201,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.720,-3.076,29.321,2.942,-2.265,6.019,6.986,9.495,29.321,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.740,-3.123,29.441,3.086,-2.364,6.016,7.153,9.641,29.441,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.760,-3.171,29.562,3.233,-2.462,6.014,7.317,9.786,29.562,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.780,-3.222,29.682,3.383,-2.560,6.011,7.480,9.932,29.682,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.800,-3.275,29.802,3.536,-2.658,6.009,7.640,10.077,29.802,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.820,-3.329,29.922,3.692,-2.755,6.006,7.799,10.222,29.922,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.840,-3.386,30.042,3.851,-2.852,6.003,7.955,10.366,30.042,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.860,-3.445,30.161,4.014,-2.948,5.937,8.110,10.474,30.161,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.880,-3.505,30.278,4.179,-3.044,5.867,8.263,10.581,30.278,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.900,-3.567,30.398,4.348,-3.139,5.982,8.414,10.791,30.398,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.920,-3.632,30.518,4.519,-3.235,5.975,8.563,10.931,30.518,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.940,-3.698,30.637,4.694,-3.329,5.965,8.711,11.070,30.637,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.960,-3.766,30.756,4.871,-3.426,5.952,8.856,11.207,30.756,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.980,-3.837,30.875,5.051,-3.522,5.936,9.000,11.342,30.875,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,198.000,-3.909,30.993,5.234,-3.617,5.918,9.142,11.475,30.993,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
